hit_index,sensor_hit_index,track_index,x_intersect,y_intersect,z_intersect,x_hit,y_hit,z_hit,pT,phi0,cellID,distance,matched_sensor_id,sensor_x_mm,sensor_y_mm,sensor_z_mm,candidate_sensor_ids,hit_row,hit_col,expected_row,expected_col
846,0,779,-42.057407359236095,-120.68962070030648,128.72705078125,-42.31837,-120.57484,128.72705,7.020569801330566,1.9047472476959229,335708163,0.2850917168201723,628.0,-56.1879442157,-116.675468393,135.45,"[628, 660]",446.0,1156.0,441.4339077077409,1167.221474258556
846,1,779,-42.87926053030969,-123.03752119200544,131.23252868652344,-43.155903,-122.916405,131.23253,7.020569801330566,1.9047472476959229,335699971,0.3019936734097062,628.0,-56.1879442157,-116.675468393,135.45,"[628, 660]",352.0,1123.0,347.5178880397823,1134.3473474156121
847,0,183,-51.949979097538744,118.78196666444637,130.7830047607422,-51.443798,118.92516,130.783,7.009568691253662,-1.9844728708267212,335618051,0.5260461054718897,308.0,-56.1879442157,116.675468393,135.45,[308],691.0,791.0,686.2599308578547,771.5186047264501
848,0,962,118.03023880529508,47.52507355931448,124.77665710449219,118.08526,47.425972,124.77666,7.210611820220947,-0.3841136693954468,335560707,0.1133502849181812,84.0,114.423046224,55.1032348679,135.45,[84],294.0,748.0,298.87354765657903,746.2877032518031
849,0,606,59.12598323752172,-115.17199287621406,128.23643493652344,59.740448,-114.92971,128.23643,7.138660907745361,1.0951489210128784,335732739,0.660505674414283,756.0,56.1879442157,-116.675468393,135.45,[756],671.0,744.0,662.1390206714375,719.5215608728688
850,0,779,-42.071365893876646,-120.72950129853416,128.7696075439453,-42.781334,-120.46917,128.7696,7.020569801330566,1.9047472476959229,335708163,0.7561925597537082,628.0,-56.1879442157,-116.675468393,135.45,"[628, 660]",450.0,1138.0,439.8386837786336,1166.663132872934
850,1,779,-42.85756127004424,-122.97553508702549,131.1663818359375,-43.591,-122.70687,131.16638,7.020569801330566,1.9047472476959229,335699971,0.7810967691174941,628.0,-56.1879442157,-116.675468393,135.45,[628],360.0,1105.0,349.99733223898033,1135.2153178262301
851,0,927,89.40341551433085,91.20910057918809,125.85990905761719,89.957886,90.65979,125.85991,7.175501823425293,-0.7967303395271301,335577091,0.7804993933837981,148.0,79.1832048361,99.29259827339999,135.45,"[116, 148]",256.0,1032.0,278.6600922315239,1010.8084271292336
852,0,122,-50.22089597356535,119.49862362982458,130.72341918945312,-49.916542,119.66065,130.72342,7.011533260345459,-1.9700347185134888,335618051,0.3447963944527812,308.0,-56.1879442157,116.675468393,135.45,[308],721.0,852.0,714.9262094729829,840.681929685386
853,0,175,122.79977145364137,43.2598054104601,127.63445281982422,123.21389,41.990826,127.63445,7.2130231857299805,-0.3400576114654541,335552515,1.3348422595094642,52.0,126.25316462800001,28.8164609473,135.45,"[52, 84]",1128.0,480.0,1179.733778526404,463.86427302565437
854,0,301,71.73983458129806,-105.30410502547602,125.9267578125,71.394005,-105.46399,125.92676,7.154852867126465,0.9714205861091614,335740931,0.3810002497636698,788.0,79.1832048361,-99.29259827339999,135.45,[788],355.0,290.0,361.53972991695866,304.26518980792196
855,0,581,111.79108377562807,60.29296873899875,124.68282318115234,112.047424,59.96367,124.68282,7.203261375427246,-0.4959415793418884,335560707,0.4173115231619321,84.0,114.423046224,55.1032348679,135.45,[84],796.0,506.0,809.58935484395,496.7215020651224
856,0,442,127.86067015417575,21.773375461583782,127.03205108642578,127.70582,22.310413,127.03205,7.219650745391846,-0.1700192391872406,335552515,0.558917561037946,52.0,126.25316462800001,28.8164609473,135.45,[52],341.0,660.0,320.27658057135125,666.3002210470296
857,0,130,94.06589868414449,-89.65397186418704,127.98526763916016,94.122116,-89.625946,127.98527,7.179455280303955,0.7600308656692505,335749123,0.062815946536209,820.0,101.24717697999999,-80.7419293407,135.45,"[788, 820]",246.0,316.0,245.51829906051807,314.74886816577964
858,0,705,-29.262659077627177,123.51238319229196,127.58541870117186,-29.211235,123.56646,127.58542,7.034829616546631,-1.8047810792922974,335609859,0.07462368853397283,276.0,-28.2601586125,123.815844847,135.45,[276],592.0,563.0,589.8615338116787,561.8999813949131
859,0,714,-114.57563795769602,54.90229255457234,129.5238037109375,-115.41397,52.97295,129.5238,6.936047554016113,-2.6961135864257812,335642627,2.103607607168951,404.0,-114.423046224,55.1032348679,135.45,[404],516.0,562.0,593.9623074668935,595.8963306521593
860,0,621,119.82092355922214,-43.848163668764755,125.08950805664062,119.84127,-43.77958,125.08951,7.212530612945557,0.3494839072227478,335757315,0.0715390125691502,852.0,114.423046224,-55.1032348679,135.45,"[852, 884]",1054.0,818.0,1052.2028479654095,817.9150934088852
861,0,949,-126.91150229681125,3.0885044486494735,129.6852264404297,-126.9685,3.368388,129.68523,6.921881675720215,-3.1186370849609375,335659011,0.28562791137176524,468.0,-127.0,1.55530143492e-14,135.45,[468],736.0,603.0,725.5401779459783,605.5399081275505
862,0,400,108.30939404577293,66.74572491137951,124.96639251708983,108.64673,67.025276,124.96639,7.198807239532471,-0.5536082983016968,335560707,0.4381135225258102,84.0,114.423046224,55.1032348679,135.45,"[84, 116]",1078.0,370.0,1067.6996017391803,357.45391287091707
863,0,845,-31.001568272411532,123.06890551146535,127.60444641113283,-31.18028,123.117035,127.60445,7.032785892486572,-1.8189197778701782,335609859,0.1850798902403499,276.0,-28.2601586125,123.815844847,135.45,[276],574.0,485.0,572.122426578614,492.34361360353887
864,0,393,108.18861088834092,71.97132845329179,127.68657684326172,108.20749,71.963455,127.68658,7.195912837982178,-0.5883681774139404,335568899,0.020454137242438546,116.0,101.24717697999999,80.7419293407,135.45,[116],250.0,880.0,251.1759645036716,879.6573563336369
865,0,724,-64.97032075277093,112.44111222343054,131.27700805664062,-65.12489,112.3367,131.27701,6.994853496551514,-2.096137046813965,335618051,0.186532727727113,308.0,-56.1879442157,116.675468393,135.45,"[308, 340]",428.0,244.0,432.62575321722124,250.70493851716265
866,0,508,-116.89266837914693,49.97439174900501,129.6500244140625,-115.853004,52.06129,129.65002,6.933478355407715,-2.7389614582061768,335642627,2.331533503221854,404.0,-114.423046224,55.1032348679,135.45,[404],480.0,544.0,396.8462752442002,503.215113794123
867,0,130,94.13487568387063,-89.7198927260979,128.07923889160156,93.44757,-90.4718,128.07924,7.179455280303955,0.7600308656692505,335749123,1.0187027016222654,820.0,101.24717697999999,-80.7419293407,135.45,"[788, 820]",212.0,290.0,242.88146458408391,317.5079481548255
868,0,200,126.80820434626912,26.18972505837155,126.83738708496094,126.78351,26.351322,126.83739,7.21864128112793,-0.20501196384429932,335552515,0.16347330811337174,52.0,126.25316462800001,28.8164609473,135.45,[52],503.0,623.0,496.93056444286196,624.2015887307645
869,0,630,-71.35449159972632,105.4635496455412,128.884765625,-71.566635,105.326324,128.88477,6.986005783081055,-2.1669974327087402,335626243,0.25265713718284605,340.0,-79.1832048361,99.29259827339999,135.45,[340],843.0,906.0,848.8380548856486,915.1485294549474
870,0,955,83.03514784559229,-96.23115419868918,125.37336730957031,83.27007,-95.99314,125.37337,7.168642520904541,0.8575470447540283,335740931,0.3344248769895894,788.0,79.1832048361,-99.29259827339999,135.45,[788],733.0,765.0,724.4577629884321,756.0777203796914
871,0,156,-22.39520402537164,-125.12314531429365,127.6122970581055,-22.070574,-125.196266,127.6123,7.043323993682861,1.7465527057647705,335708163,0.33276333783119616,660.0,-28.2601586125,-123.815844847,135.45,[660],546.0,849.0,549.7079813082541,836.5981834851345
872,0,91,12.532858035374375,-129.4726012508654,129.83749389648438,12.328605,-129.4685,129.8375,7.084156036376953,1.472920536994934,335716355,0.2042943904908499,692.0,-2.37887640734e-14,-129.5,135.45,[692],603.0,1095.0,603.0959499653841,1103.314321414976
873,0,603,126.83288970791818,13.398462719109375,124.89045715332031,126.9685,12.216255,124.89046,7.221004486083984,-0.10657302290201187,335544323,1.1899597967559026,20.0,127.0,0.0,135.45,[20],1090.0,600.0,1137.938508764375,595.3155883167273
874,0,606,59.144367046654224,-115.20792308817545,128.2764129638672,59.399982,-115.09367,128.27641,7.138660907745361,1.0951489210128784,335732739,0.2799859942314237,756.0,56.1879442157,-116.675468393,135.45,[756],665.0,730.0,660.7018121929821,720.2569132381689
875,0,673,-110.0464258803695,-64.15329665561148,129.7535552978516,-110.07483,-64.05981,129.75356,6.9417619705200195,2.6124162673950195,335675395,0.09770921982740002,532.0,-114.423046224,-55.1032348679,135.45,[532],243.0,775.0,239.9975284915405,777.0648137452201
875,1,664,-108.66958632377646,-69.5336504237639,131.3550262451172,-109.63058,-70.178955,131.35503,6.944922924041748,2.570983409881592,335683587,1.1575497158715737,564.0,-101.24717697999999,-80.7419293407,135.45,[564],1024.0,266.0,1050.3311566774437,305.1036262489413
875,2,716,-108.59036756566638,-70.22573446914612,131.66113281250003,-109.449745,-70.405716,131.66113,6.945306301116943,2.5661420822143555,335683587,0.8780223298250277,564.0,-101.24717697999999,-80.7419293407,135.45,[564],1015.0,273.0,1022.647794862155,308.2723765733442
876,0,576,46.47839750264393,-121.34207312705257,128.98033142089844,46.260334,-121.42139,128.98033,7.123626708984375,1.2036309242248535,335732739,0.2320395020642606,756.0,56.1879442157,-116.675468393,135.45,[756],412.0,204.0,415.3358106378971,213.61813147775706
877,0,872,13.217639931383019,129.54800307014375,129.97335815429688,13.553127,129.4685,129.97336,7.0845184326171875,-1.4704978466033936,335601667,0.3447775710787449,244.0,7.92958802448e-15,129.5,135.45,"[212, 244]",600.0,1144.0,603.9201228057499,1130.7055972553205
878,0,238,-21.81549444692064,125.26171423160304,127.64284515380858,-21.985485,125.21569,127.642845,7.043613433837891,-1.7445800304412842,335609859,0.1761107258818029,276.0,-28.2601586125,123.815844847,135.45,[276],657.0,852.0,659.8347753841216,859.7865666231746
879,0,118,-80.84926392371563,97.99864430036541,128.7975921630859,-80.797646,97.964836,128.79759,6.9748311042785645,-2.261964797973633,335626243,0.06170451829450017,340.0,-79.1832048361,99.29259827339999,135.45,[340],548.0,537.0,550.2418410786169,535.357636495375
880,0,476,-69.95895976389147,106.60158772107752,129.02822875976562,-69.97627,106.59459,129.02823,6.987728595733643,-2.1529321670532227,335626243,0.018673846297681908,340.0,-79.1832048361,99.29259827339999,135.45,"[308, 340]",894.0,970.0,894.3595779071012,970.9698028883412
881,0,805,126.98672860490387,6.948012091706914,124.52505493164062,126.9685,7.4863114,124.525055,7.221640110015869,-0.05598076060414314,335544323,0.5386079560428494,20.0,127.0,0.0,135.45,[20],901.0,600.0,879.9204836682766,601.4691441961548
882,0,901,76.45686081697932,101.41591196867739,125.42142486572266,76.76003,101.18472,125.421425,7.160475730895996,-0.9261379241943359,335577091,0.3812630954363957,148.0,79.1832048361,99.29259827339999,135.45,[148],677.0,505.0,686.932547811096,492.94623923517236
883,0,561,38.53904901496571,-121.42559779383191,126.60354614257812,38.4013,-121.46889,126.603546,7.115262985229492,1.262121558189392,335724547,0.14439245795625352,724.0,28.2601586125,-123.815844847,135.45,[724],695.0,1007.0,697.6098821267237,1013.1556160986285
884,0,330,-123.38143989973469,-41.16023946244968,132.72543334960938,-123.454636,-40.936066,132.72543,6.929382801055908,2.818192958831787,335667203,0.23582090871518427,500.0,-126.25316462800001,-28.8164609473,135.45,"[500, 532]",117.0,713.0,108.2488593940127,716.8689891306133
885,0,722,127.00997743227651,-2.476516632188577,124.38172912597656,126.9685,-2.7451038,124.38173,7.22185754776001,0.018176861107349396,335544323,0.2717712462832569,20.0,127.0,0.0,135.45,[20],492.0,600.0,502.9393347124569,602.3990972910605
886,0,799,-11.81304157453269,-129.4718000864159,130.28590393066406,-11.865682,-129.4685,130.2859,7.056074142456055,1.660402774810791,335716355,0.05274304971485308,692.0,-2.37887640734e-14,-129.5,135.45,[692],603.0,127.0,603.1279965433646,129.47833701869334
887,0,432,-77.95812665988342,-100.25985972915441,128.6874237060547,-78.94999,-99.438286,128.68742,6.978460311889648,2.230339288711548,335691779,1.2879344742270913,596.0,-79.1832048361,-99.29259827339999,135.45,[596],596.0,611.0,563.3095417698229,651.0031270486633
888,0,675,-126.15635047065552,-29.21187757061125,132.21353149414062,-126.05576,-29.539764,132.21353,6.9256367683410645,2.9126474857330322,335667203,0.34296875330577087,500.0,-126.25316462800001,-28.8164609473,135.45,[500],573.0,609.0,586.1833350675499,605.8725662937798
889,0,372,-126.96519775722982,5.028867254390207,129.8021240234375,-126.9685,5.078921,129.80212,6.921949863433838,-3.103381872177124,335659011,0.05016228338711511,468.0,-127.0,1.55530143492e-14,135.45,[468],805.0,603.0,803.1546901756076,603.3920897108078
890,0,201,-35.00938439874153,-122.25276326525636,127.93593597412111,-35.08941,-122.2248,127.935936,7.02855920791626,1.848344087600708,335708163,0.0847694212663443,660.0,-28.2601586125,-123.815844847,135.45,[660],665.0,328.0,664.5232632697457,332.0309685503389
891,0,447,-104.1208361788922,76.92533101454319,131.70565795898438,-103.57492,77.77251,131.70566,6.950247764587402,-2.5066897869110107,335634435,1.00783452288523,372.0,-101.24717697999999,80.7419293407,135.45,[372],483.0,508.0,449.3360669537276,487.05363204431137
892,0,880,-70.65152421664243,-105.97142190686645,128.89328002929685,-70.65778,-106.0511,128.89328,6.987172603607178,2.1574573516845703,335691779,0.0799252507471871,596.0,-79.1832048361,-99.29259827339999,135.45,"[596, 628]",331.0,943.0,334.8470546613413,943.2672247783029
893,0,324,126.99704046681927,8.4722756902338,124.6275405883789,126.9685,8.647469,124.62754,7.221526145935059,-0.06793555617332458,335544323,0.1775026853780649,20.0,127.0,0.0,135.45,[20],947.0,600.0,940.891027609352,601.8816186727707
894,0,864,107.61251144227936,-72.62995679549203,127.58259582519533,107.536934,-72.804306,127.582596,7.195572376251221,0.5923422574996948,335749123,0.1900253160192665,820.0,101.24717697999999,-80.7419293407,135.45,[820],919.0,853.0,926.4789018083184,856.6133784911744
895,0,80,-23.789593551271537,-124.81534977814772,127.59262847900392,-23.507975,-124.86819,127.59263,7.0416765213012695,1.7577823400497437,335708163,0.2865326973351957,660.0,-28.2601586125,-123.815844847,135.45,[660],559.0,792.0,562.0198027540914,780.8226024491387
896,0,222,52.214643652914674,-118.56429967827353,128.47267150878906,52.164883,-118.57791,128.47267,7.1305060386657715,1.1545993089675903,335732739,0.05158909541313384,756.0,56.1879442157,-116.675468393,135.45,[756],525.0,441.0,526.4467485890589,443.06797748858685
897,0,508,-116.83431653737716,49.94935003372666,129.58526611328122,-116.39831,50.928955,129.58527,6.933478355407715,-2.7389614582061768,335642627,1.072254476243596,404.0,-114.423046224,55.1032348679,135.45,[404],435.0,522.0,395.8446066330663,505.54918746491353
898,0,173,-54.437854896415956,117.43100323942053,130.62582397460938,-54.95581,117.23387,130.62582,7.006629467010498,-2.006265640258789,335618051,0.5542012218638261,308.0,-56.1879442157,116.675468393,135.45,[308],624.0,651.0,632.2213938568211,672.0035727713616
898,1,186,-60.31417479404627,121.30615013930219,136.7904052734375,-57.07884,116.21147,136.7904,7.002979278564453,-2.0336573123931885,335618051,6.0351596306378035,308.0,-56.1879442157,116.675468393,135.45,[308],583.0,566.0,787.2272698520874,436.9507768661492
898,2,186,-60.38047970542539,121.43999238377364,136.94122314453125,-56.81744,116.33736,136.94122,7.002979278564453,-2.0336573123931885,335618051,6.223515403876172,308.0,-56.1879442157,116.675468393,135.45,[308],588.0,576.0,792.5809596309455,434.2985804109844
899,0,627,129.1353055744421,16.08473502529523,127.43705749511719,129.16606,15.912697,127.43706,7.220669746398926,-0.12527067959308624,335552515,0.17476572503583832,52.0,126.25316462800001,28.8164609473,135.45,[52],85.0,718.0,92.73096311980922,717.2856378576836
900,0,537,-83.16903133130836,96.15679188354625,128.9371337890625,-83.18164,96.06367,128.93713,6.972218990325928,-2.2852628231048584,335626243,0.09397437331076375,340.0,-79.1832048361,99.29259827339999,135.45,[340],472.0,442.0,476.56774440585025,442.5669401916656
901,0,408,75.64244818579755,-101.98950645011064,125.404541015625,75.83668,-101.921074,125.40454,7.159842014312744,0.9313183426856995,335740931,0.2059321695812914,788.0,79.1832048361,-99.29259827339999,135.45,[788],496.0,468.0,494.1236729315739,460.36973398790167
902,0,763,-126.99682499291941,-1.9960375871087308,129.75033569335938,-126.9685,-1.8130693,129.75034,6.921864986419678,3.1245005130767822,335659011,0.1851480046972798,468.0,-127.0,1.55530143492e-14,135.45,[468],529.0,603.0,522.1584965156501,602.1270002832239
903,0,927,89.34416525175038,91.14881472929846,125.77661132812501,89.57503,90.96511,125.77661,7.175501823425293,-0.7967303395271301,335577091,0.29503305460720025,148.0,79.1832048361,99.29259827339999,135.45,"[116, 148]",268.0,1017.0,276.24865823593893,1008.438416626015
